时间,设备名称,加速度X(g),加速度Y(g),加速度Z(g),角速度X(°/s),角速度Y(°/s),角速度Z(°/s),角度X(°),角度Y(°),角度Z(°),磁场X(uT),磁场Y(uT),磁场Z(uT),四元数0(),四元数1(),四元数2(),四元数3(),温度(°C),版本号(),电量(%)
2025-05-07 11:48:58.776,WTLL(633828FBF9B6),0.138,0.935,-0.292,-2.991,6.897,-4.333,106.52,-8.13,-113.85,-57.625,13.125,26.55,0.37177,0.39868,-0.69662,-0.46631,26.9,10080.1.21,100
2025-05-07 11:48:58.828,WTRL(B95BEB737CD0),0.082,0.968,-0.148,-1.648,-2.014,-2.075,97.73,-4.92,-154.97,-54.375,9.75,70.417,0.1868,0.10062,-0.74628,-0.63083,25.7,10080.1.21,100
2025-05-07 11:48:58.896,WTLL(633828FBF9B6),0.157,0.934,-0.263,0.732,-0.122,-1.587,106.24,-7.83,-113.62,-57.625,13.125,26.55,0.37177,0.39868,-0.69662,-0.46631,26.9,10080.1.21,100
2025-05-07 11:48:58.924,WTRL(B95BEB737CD0),0.069,0.965,-0.124,-0.366,-4.7,0.854,97.48,-4.81,-155.59,-54.375,9.75,70.417,0.17026,0.13123,-0.74045,-0.63675,25.7,10080.1.21,100
2025-05-07 11:48:58.987,WTLL(633828FBF9B6),0.141,0.939,-0.283,2.258,1.099,0.122,106.39,-7.89,-113.48,-57.625,13.125,26.55,0.37384,0.40366,-0.69055,-0.46939,26.9,10080.1.21,100
2025-05-07 11:48:59.390,WTRL(B95BEB737CD0),0.076,0.976,-0.145,0.244,-4.517,1.892,97.59,-4.92,-155.73,-54.375,9.75,70.417,0.17026,0.13123,-0.74045,-0.63675,25.7,10080.1.21,100
2025-05-07 11:48:59.770,WTLL(633828FBF9B6),0.145,0.936,-0.287,3.357,-1.709,-1.465,106.64,-7.75,-113.52,-57.625,13.125,26.55,0.37384,0.40366,-0.69055,-0.46939,26.9,10080.1.21,100
2025-05-07 11:48:59.128,WTRL(B95BEB737CD0),0.076,0.972,-0.142,-0.977,-1.465,0.305,97.55,-4.99,-156.06,-56.625,9.125,68.242,0.17026,0.13123,-0.74045,-0.63675,25.7,10080.1.21,100
2025-05-07 11:48:59.137,WTLL(633828FBF9B6),0.142,0.937,-0.291,0.427,1.953,-0.061,106.76,-7.72,-113.44,-57.75,13.25,23.792,0.37384,0.40366,-0.69055,-0.46939,26.9,10080.1.21,100
2025-05-07 11:48:59.249,WTRL(B95BEB737CD0),0.071,0.976,-0.136,-1.099,0.122,0.305,97.43,-5.0,-156.14,-56.625,9.125,68.242,0.17026,0.13123,-0.74045,-0.63675,25.7,10080.1.21,100
2025-05-07 11:48:59.287,WTLL(633828FBF9B6),0.141,0.934,-0.285,-0.427,0.061,-0.488,106.67,-7.69,-113.35,-57.75,13.25,23.792,0.37384,0.40366,-0.69055,-0.46939,26.9,10080.1.21,100
2025-05-07 11:48:59.309,WTRL(B95BEB737CD0),0.066,0.975,-0.134,0.061,0.366,-0.671,97.34,-4.97,-156.16,-56.625,9.125,68.242,0.16806,0.12701,-0.73981,-0.63892,25.7,10080.1.21,100
2025-05-07 11:48:59.346,WTLL(633828FBF9B6),0.144,0.935,-0.286,0.488,0.305,-0.183,106.61,-7.67,-113.23,-57.75,13.25,23.792,0.37286,0.40686,-0.68994,-0.46832,26.9,10080.1.21,100
2025-05-07 11:48:59.429,WTRL(B95BEB737CD0),0.07,0.976,-0.134,-0.488,-0.366,0.427,97.28,-4.97,-156.19,-56.625,9.125,68.242,0.16806,0.12701,-0.73981,-0.63892,25.7,10080.1.21,100
2025-05-07 11:48:59.467,WTLL(633828FBF9B6),0.146,0.936,-0.283,-0.183,1.465,0.244,106.54,-7.68,-113.16,-57.75,13.25,23.792,0.37286,0.40686,-0.68994,-0.46832,26.9,10080.1.21,100
2025-05-07 11:48:59.549,WTRL(B95BEB737CD0),0.07,0.975,-0.128,0.0,-1.099,0.427,97.21,-5.02,-156.25,-55.5,8.5,69.675,0.16806,0.12701,-0.73981,-0.63892,25.7,10080.1.21,100
2025-05-07 11:48:59.588,WTLL(633828FBF9B6),0.146,0.935,-0.286,0.488,0.0,0.0,106.51,-7.72,-113.12,-54.875,11.5,25.883,0.37286,0.40686,-0.68994,-0.46832,26.9,10080.1.21,100
2025-05-07 11:48:59.638,WTRL(B95BEB737CD0),0.069,0.977,-0.137,0.488,0.61,-0.488,97.24,-5.02,-156.19,-55.5,8.5,69.675,0.16806,0.12701,-0.73981,-0.63892,25.7,10080.1.21,100
2025-05-07 11:48:59.676,WTLL(633828FBF9B6),0.145,0.935,-0.284,0.61,-0.61,-0.488,106.51,-7.68,-113.06,-54.875,11.5,25.883,0.37286,0.40686,-0.68994,-0.46832,26.9,10080.1.21,100
2025-05-07 11:48:59.730,WTRL(B95BEB737CD0),0.067,0.975,-0.132,-0.305,-0.549,-0.305,97.19,-4.98,-156.25,-55.5,8.5,69.675,0.16772,0.12625,-0.73904,-0.64001,25.7,10080.1.21,100
2025-05-07 11:48:59.766,WTLL(633828FBF9B6),0.138,0.936,-0.286,0.122,0.0,-0.183,106.48,-7.65,-113.01,-54.875,11.5,25.883,0.37411,0.4079,-0.68857,-0.46841,26.9,10080.1.21,100
2025-05-07 11:48:59.849,WTRL(B95BEB737CD0),0.068,0.977,-0.134,-0.061,0.0,-0.61,97.16,-4.93,-156.22,-55.5,8.5,69.675,0.16772,0.12625,-0.73904,-0.64001,25.7,10080.1.21,100
2025-05-07 11:48:59.887,WTLL(633828FBF9B6),0.143,0.935,-0.28,0.916,-0.854,-0.244,106.44,-7.62,-112.92,-54.875,11.5,25.883,0.37411,0.4079,-0.68857,-0.46841,26.9,10080.1.21,100
2025-05-07 11:48:59.938,WTRL(B95BEB737CD0),0.071,0.977,-0.131,0.0,-0.366,0.427,97.11,-4.93,-156.31,-55.25,8.25,70.4,0.16772,0.12625,-0.73904,-0.64001,25.7,10080.1.21,100
2025-05-07 11:48:59.946,WTLL(633828FBF9B6),0.146,0.936,-0.285,0.732,0.0,0.061,106.47,-7.67,-112.94,-56.625,12.5,25.825,0.37411,0.4079,-0.68857,-0.46841,26.9,10080.1.21,100
2025-05-07 11:49:00.600,WTRL(B95BEB737CD0),0.067,0.975,-0.13,1.404,0.854,-0.488,97.15,-4.88,-156.3,-55.25,8.25,70.4,0.16772,0.12625,-0.73904,-0.64001,25.7,10080.1.21,100
2025-05-07 11:49:00.670,WTLL(633828FBF9B6),0.14,0.937,-0.285,-0.061,0.977,-0.488,106.47,-7.67,-112.95,-56.625,12.5,25.825,0.37411,0.4079,-0.68857,-0.46841,26.9,10080.1.21,100
2025-05-07 11:49:00.128,WTRL(B95BEB737CD0),0.063,0.979,-0.139,0.671,1.099,-1.587,97.23,-4.79,-156.16,-55.25,8.25,70.4,0.16663,0.12811,-0.73895,-0.64005,25.7,10080.1.21,100
2025-05-07 11:49:00.156,WTLL(633828FBF9B6),0.139,0.938,-0.281,-0.427,0.427,-0.916,106.48,-7.68,-112.96,-56.625,12.5,25.825,0.37451,0.40793,-0.68854,-0.46808,26.9,10080.1.21,100
2025-05-07 11:49:00.239,WTRL(B95BEB737CD0),0.062,0.978,-0.131,-0.61,-0.122,-0.427,97.17,-4.69,-156.19,-55.25,8.25,70.4,0.16663,0.12811,-0.73895,-0.64005,25.7,10080.1.21,100
2025-05-07 11:49:00.276,WTLL(633828FBF9B6),0.135,0.941,-0.278,-0.793,1.16,-0.244,106.48,-7.7,-112.96,-56.625,12.5,25.825,0.37451,0.40793,-0.68854,-0.46808,26.9,10080.1.21,100
2025-05-07 11:49:00.329,WTRL(B95BEB737CD0),0.062,0.977,-0.134,0.183,0.366,-0.305,97.14,-4.67,-156.14,-54.625,10.625,72.458,0.16663,0.12811,-0.73895,-0.64005,25.7,10080.1.21,100
2025-05-07 11:49:00.366,WTLL(633828FBF9B6),0.144,0.94,-0.274,0.977,-0.427,-0.366,106.48,-7.7,-112.97,-57.875,11.875,26.325,0.37451,0.40793,-0.68854,-0.46808,26.9,10080.1.21,100
2025-05-07 11:49:00.449,WTRL(B95BEB737CD0),0.067,0.979,-0.134,0.549,-0.305,0.305,97.16,-4.67,-156.15,-54.625,10.625,72.458,0.16663,0.12811,-0.73895,-0.64005,25.7,10080.1.21,100
2025-05-07 11:49:00.486,WTLL(633828FBF9B6),0.141,0.94,-0.283,0.549,-0.244,-0.366,106.49,-7.71,-112.97,-57.875,11.875,26.325,0.37451,0.40793,-0.68854,-0.46808,26.9,10080.1.21,100
2025-05-07 11:49:00.539,WTRL(B95BEB737CD0),0.065,0.98,-0.138,-0.122,0.0,-1.404,97.17,-4.63,-156.15,-54.625,10.625,72.458,0.16531,0.12878,-0.73843,-0.64084,25.7,10080.1.21,100
2025-05-07 11:49:00.546,WTLL(633828FBF9B6),0.133,0.936,-0.277,0.244,0.427,-1.648,106.5,-7.72,-112.98,-57.875,11.875,26.325,0.37454,0.40765,-0.68878,-0.46796,26.9,10080.1.21,100
2025-05-07 11:49:00.659,WTRL(B95BEB737CD0),0.053,0.979,-0.13,0.671,0.0,-1.038,97.14,-4.5,-156.21,-54.625,10.625,72.458,0.16531,0.12878,-0.73843,-0.64084,25.7,10080.1.21,100
2025-05-07 11:49:00.697,WTLL(633828FBF9B6),0.127,0.934,-0.275,2.136,2.502,-1.343,106.51,-7.7,-112.86,-57.875,11.875,26.325,0.37454,0.40765,-0.68878,-0.46796,26.9,10080.1.21,100
2025-05-07 11:49:00.729,WTRL(B95BEB737CD0),0.06,0.978,-0.139,1.282,-0.366,0.366,97.25,-4.45,-156.19,-55.125,9.5,71.692,0.16531,0.12878,-0.73843,-0.64084,25.7,10080.1.21,100
2025-05-07 11:49:00.757,WTLL(633828FBF9B6),0.134,0.939,-0.282,2.747,1.282,0.183,106.69,-7.7,-112.6,-57.0,13.0,24.067,0.37454,0.40765,-0.68878,-0.46796,26.9,10080.1.21,100
2025-05-07 11:49:00.839,WTRL(B95BEB737CD0),0.069,0.979,-0.141,-0.183,-0.854,1.77,97.31,-4.57,-156.28,-55.125,9.5,71.692,0.16531,0.12878,-0.73843,-0.64084,25.7,10080.1.21,100
2025-05-07 11:49:00.877,WTLL(633828FBF9B6),0.141,0.936,-0.284,1.16,0.732,1.343,106.81,-7.78,-112.53,-57.0,13.0,24.067,0.37454,0.40765,-0.68878,-0.46796,26.9,10080.1.21,100
2025-05-07 11:49:00.929,WTRL(B95BEB737CD0),0.072,0.975,-0.136,0.0,0.122,0.854,97.24,-4.74,-156.39,-55.125,9.5,71.692,0.16559,0.12628,-0.73929,-0.64032,25.7,10080.1.21,100
2025-05-07 11:49:00.966,WTLL(633828FBF9B6),0.14,0.937,-0.286,-0.061,-0.244,0.488,106.79,-7.92,-112.42,-57.0,13.0,24.067,0.37689,0.41086,-0.68832,-0.4639,26.9,10080.1.21,100
2025-05-07 11:49:01.500,WTRL(B95BEB737CD0),0.06,0.976,-0.139,-0.732,1.526,-1.526,97.17,-4.74,-156.37,-55.125,9.5,71.692,0.16559,0.12628,-0.73929,-0.64032,25.7,10080.1.21,100
2025-05-07 11:49:01.880,WTLL(633828FBF9B6),0.134,0.946,-0.284,-2.869,-0.061,-1.099,106.57,-7.86,-112.39,-57.0,13.0,24.067,0.37689,0.41086,-0.68832,-0.4639,26.9,10080.1.21,100
2025-05-07 11:49:01.140,WTRL(B95BEB737CD0),0.055,0.977,-0.127,-0.305,0.61,-2.441,97.03,-4.53,-156.3,-55.75,8.75,74.192,0.16559,0.12628,-0.73929,-0.64032,25.7,10080.1.21,100
2025-05-07 11:49:01.206,WTLL(633828FBF9B6),0.133,0.935,-0.267,1.16,-1.099,-1.465,106.36,-7.74,-112.25,-57.875,11.75,24.325,0.37689,0.41086,-0.68832,-0.4639,26.9,10080.1.21,100
2025-05-07 11:49:01.290,WTRL(B95BEB737CD0),0.058,0.979,-0.132,0.549,-0.366,0.427,97.03,-4.44,-156.33,-55.75,8.75,74.192,0.16559,0.12628,-0.73929,-0.64032,25.7,10080.1.21,100
2025-05-07 11:49:01.296,WTLL(633828FBF9B6),0.138,0.938,-0.286,0.916,-0.916,0.366,106.51,-7.6,-112.38,-57.875,11.75,24.325,0.37689,0.41086,-0.68832,-0.4639,26.9,10080.1.21,100
2025-05-07 11:49:01.326,WTRL(B95BEB737CD0),0.067,0.979,-0.135,-0.793,0.488,0.854,97.0,-4.53,-156.3,-55.75,8.75,74.192,0.16534,0.12759,-0.73737,-0.6423,25.7,10080.1.21,100
2025-05-07 11:49:01.356,WTLL(633828FBF9B6),0.147,0.94,-0.279,-1.892,0.916,1.648,106.36,-7.77,-112.28,-57.875,11.75,24.325,0.37872,0.41098,-0.68555,-0.46643,26.9,10080.1.21,100
2025-05-07 11:49:01.439,WTRL(B95BEB737CD0),0.061,0.975,-0.13,0.305,1.16,-0.732,96.92,-4.58,-156.28,-55.75,8.75,74.192,0.16534,0.12759,-0.73737,-0.6423,25.7,10080.1.21,100
2025-05-07 11:49:01.477,WTLL(633828FBF9B6),0.127,0.938,-0.27,-0.732,0.793,-0.854,106.11,-7.84,-112.14,-57.875,11.75,24.325,0.37872,0.41098,-0.68555,-0.46643,26.9,10080.1.21,100
2025-05-07 11:49:01.530,WTRL(B95BEB737CD0),0.051,0.977,-0.135,2.136,1.404,-2.991,97.0,-4.39,-156.15,-55.75,8.75,74.192,0.16534,0.12759,-0.73737,-0.6423,25.7,10080.1.21,100
2025-05-07 11:49:01.566,WTLL(633828FBF9B6),0.125,0.947,-0.271,0.366,-0.977,-2.258,106.06,-7.67,-112.02,-58.375,13.875,24.767,0.37872,0.41098,-0.68555,-0.46643,26.9,10080.1.21,100
2025-05-07 11:49:01.650,WTRL(B95BEB737CD0),0.047,0.977,-0.134,0.427,-0.305,-1.465,97.07,-4.16,-156.17,-55.75,8.75,74.192,0.16534,0.12759,-0.73737,-0.6423,25.7,10080.1.21,100
2025-05-07 11:49:01.688,WTLL(633828FBF9B6),0.133,0.942,-0.269,0.183,-0.427,-0.61,106.01,-7.51,-111.96,-58.375,13.875,24.767,0.37872,0.41098,-0.68555,-0.46643,26.9,10080.1.21,100
2025-05-07 11:49:01.739,WTRL(B95BEB737CD0),0.054,0.977,-0.131,0.0,-1.099,0.793,97.04,-4.13,-156.21,-55.75,8.75,74.192,0.16534,0.12759,-0.73737,-0.6423,25.7,10080.1.21,100
2025-05-07 11:49:01.777,WTLL(633828FBF9B6),0.137,0.941,-0.264,1.648,0.244,0.916,106.02,-7.55,-111.91,-58.375,13.875,24.767,0.37964,0.41333,-0.68292,-0.46747,26.9,10080.1.21,100
2025-05-07 11:49:01.889,WTRL(B95BEB737CD0),0.066,0.98,-0.137,0.854,-0.366,2.014,97.09,-4.27,-156.27,-55.75,8.75,74.192,0.16534,0.12759,-0.73737,-0.6423,25.5,10080.1.21,100
2025-05-07 11:49:01.897,WTLL(633828FBF9B6),0.14,0.938,-0.277,1.892,-0.793,1.282,106.19,-7.65,-111.95,-58.375,13.875,24.767,0.37964,0.41333,-0.68292,-0.46747,26.9,10080.1.21,100
2025-05-07 11:49:01.949,WTRL(B95BEB737CD0),0.063,0.98,-0.14,-0.61,0.122,0.549,97.09,-4.44,-156.34,-55.75,8.75,74.192,0.16534,0.12759,-0.73737,-0.6423,25.5,10080.1.21,100
2025-05-07 11:49:01.957,WTLL(633828FBF9B6),0.134,0.939,-0.279,-0.977,0.0,0.427,106.16,-7.75,-111.9,-58.75,12.75,24.042,0.37964,0.41333,-0.68292,-0.46747,26.9,10080.1.21,100
2025-05-07 11:49:02.690,WTRL(B95BEB737CD0),0.046,0.976,-0.128,-1.465,0.061,-1.526,96.88,-4.41,-156.45,-53.75,8.875,72.367,0.16534,0.12759,-0.73737,-0.6423,25.5,10080.1.21,100
2025-05-07 11:49:02.106,WTLL(633828FBF9B6),0.131,0.942,-0.266,-1.099,0.366,-0.916,105.92,-7.73,-111.76,-58.75,12.75,24.042,0.37964,0.41333,-0.68292,-0.46747,26.9,10080.1.21,100
2025-05-07 11:49:02.131,WTRL(B95BEB737CD0),0.048,0.979,-0.125,-1.404,-2.197,-1.343,96.69,-4.22,-156.49,-53.75,8.875,72.367,0.16534,0.12759,-0.73737,-0.6423,25.5,10080.1.21,100
2025-05-07 11:49:02.166,WTLL(633828FBF9B6),0.136,0.939,-0.261,2.686,-0.793,-0.427,105.91,-7.64,-111.7,-58.75,12.75,24.042,0.38104,0.41406,-0.68185,-0.46729,26.9,10080.1.21,100
2025-05-07 11:49:02.248,WTRL(B95BEB737CD0),0.063,0.98,-0.125,2.014,-0.183,1.465,96.72,-4.24,-156.69,-53.75,8.875,72.367,0.16534,0.12759,-0.73737,-0.6423,25.5,10080.1.21,100
2025-05-07 11:49:02.316,WTLL(633828FBF9B6),0.136,0.935,-0.272,5.737,0.0,0.854,106.28,-7.65,-111.67,-58.75,12.75,24.042,0.38104,0.41406,-0.68185,-0.46729,26.9,10080.1.21,100
2025-05-07 11:49:02.339,WTRL(B95BEB737CD0),0.062,0.976,-0.129,3.418,1.709,2.808,96.94,-4.49,-156.72,-53.75,8.875,72.367,0.16245,0.12543,-0.73798,-0.64276,25.5,10080.1.21,100
2025-05-07 11:49:02.377,WTLL(633828FBF9B6),0.144,0.932,-0.281,8.545,0.122,2.686,106.95,-7.86,-111.63,-58.5,12.75,26.8,0.38104,0.41406,-0.68185,-0.46729,26.9,10080.1.21,100
2025-05-07 11:49:02.459,WTRL(B95BEB737CD0),0.075,0.975,-0.142,2.441,1.404,3.784,97.23,-4.87,-156.62,-53.25,9.5,73.117,0.16245,0.12543,-0.73798,-0.64276,25.5,10080.1.21,100
2025-05-07 11:49:02.497,WTLL(633828FBF9B6),0.189,0.924,-0.304,4.761,-5.005,3.54,107.61,-8.11,-111.99,-58.5,12.75,26.8,0.38104,0.41406,-0.68185,-0.46729,26.9,10080.1.21,100
2025-05-07 11:49:02.549,WTRL(B95BEB737CD0),0.062,0.971,-0.134,4.395,3.174,-0.732,97.43,-5.06,-156.48,-53.25,9.5,73.117,0.16245,0.12543,-0.73798,-0.64276,25.5,10080.1.21,100
2025-05-07 11:49:02.588,WTLL(633828FBF9B6),0.169,0.912,-0.313,5.676,-7.324,-0.061,108.12,-8.0,-113.05,-58.5,12.75,26.8,0.36758,0.41153,-0.69833,-0.45575,26.9,10080.1.21,100
2025-05-07 11:49:02.668,WTRL(B95BEB737CD0),0.065,0.97,-0.137,10.376,7.324,-4.517,98.03,-4.81,-155.9,-53.25,9.5,73.117,0.16882,0.13513,-0.74612,-0.62964,25.5,10080.1.21,100
2025-05-07 11:49:02.706,WTLL(633828FBF9B6),0.136,0.921,-0.325,10.742,-10.315,-0.732,109.16,-7.71,-114.08,-58.5,12.75,26.8,0.36758,0.41153,-0.69833,-0.45575,26.9,10080.1.21,100
2025-05-07 11:49:02.729,WTRL(B95BEB737CD0),0.063,0.973,-0.169,10.925,9.277,-0.305,99.08,-4.69,-155.13,-53.25,9.5,73.117,0.16882,0.13513,-0.74612,-0.62964,25.5,10080.1.21,100
2025-05-07 11:49:02.767,WTLL(633828FBF9B6),0.101,0.953,-0.34,12.207,-9.766,2.258,110.41,-7.65,-114.35,-56.625,15.375,26.508,0.36758,0.41153,-0.69833,-0.45575,26.9,10080.1.21,100
2025-05-07 11:49:02.879,WTRL(B95BEB737CD0),0.071,0.965,-0.177,8.606,9.399,3.235,99.88,-4.99,-154.19,-57.875,13.75,69.183,0.16882,0.13513,-0.74612,-0.62964,25.5,10080.1.21,100
2025-05-07 11:49:02.888,WTLL(633828FBF9B6),0.147,0.896,-0.353,10.864,-5.371,3.418,111.56,-7.92,-114.75,-56.625,15.375,26.508,0.36758,0.41153,-0.69833,-0.45575,26.9,10080.1.21,100
2025-05-07 11:49:02.938,WTRL(B95BEB737CD0),0.089,0.967,-0.189,8.484,9.766,3.662,100.59,-5.45,-153.08,-57.875,13.75,69.183,0.16882,0.13513,-0.74612,-0.62964,25.5,10080.1.21,100
2025-05-07 11:49:02.976,WTLL(633828FBF9B6),0.162,0.871,-0.38,8.728,1.892,5.859,112.49,-8.2,-115.25,-56.625,15.375,26.508,0.34653,0.41,-0.72324,-0.4343,26.9,10080.1.21,100
2025-05-07 11:49:03.580,WTRL(B95BEB737CD0),0.112,0.964,-0.207,4.089,2.686,5.859,101.16,-6.05,-152.75,-57.875,13.75,69.183,0.19083,0.14536,-0.75891,-0.60532,25.5,10080.1.21,100
2025-05-07 11:49:03.970,WTLL(633828FBF9B6),0.184,0.92,-0.399,3.113,7.568,5.249,113.1,-8.7,-115.47,-56.625,15.375,26.508,0.34653,0.41,-0.72324,-0.4343,26.9,10080.1.21,100
2025-05-07 11:49:03.149,WTRL(B95BEB737CD0),0.1,0.962,-0.213,-2.197,-2.441,4.822,101.24,-6.62,-153.03,-57.875,13.75,69.183,0.19083,0.14536,-0.75891,-0.60532,25.5,10080.1.21,100
2025-05-07 11:49:03.189,WTLL(633828FBF9B6),0.171,0.888,-0.396,-7.263,8.789,2.625,112.81,-9.34,-115.13,-57.0,18.25,23.942,0.34653,0.41,-0.72324,-0.4343,26.9,10080.1.21,100
2025-05-07 11:49:03.268,WTRL(B95BEB737CD0),0.104,0.966,-0.205,-9.521,-10.62,2.014,100.69,-6.81,-153.65,-56.5,12.375,76.583,0.19083,0.14536,-0.75891,-0.60532,25.5,10080.1.21,100
2025-05-07 11:49:03.336,WTLL(633828FBF9B6),0.183,0.876,-0.369,-12.207,18.005,-1.404,111.43,-9.98,-113.55,-57.0,18.25,23.942,0.34653,0.41,-0.72324,-0.4343,26.9,10080.1.21,100
2025-05-07 11:49:03.359,WTRL(B95BEB737CD0),0.104,0.963,-0.18,-10.742,-11.841,0.977,99.73,-6.76,-154.87,-56.5,12.375,76.583,0.19083,0.14536,-0.75891,-0.60532,25.5,10080.1.21,100
2025-05-07 11:49:03.397,WTLL(633828FBF9B6),0.159,0.902,-0.329,-11.658,25.696,-7.324,109.75,-10.34,-111.22,-57.0,18.25,23.942,0.39526,0.42328,-0.69077,-0.4328,26.9,10080.1.21,100
2025-05-07 11:49:03.478,WTRL(B95BEB737CD0),0.106,0.967,-0.162,-7.874,-7.629,0.122,98.87,-6.63,-155.94,-56.5,12.375,76.583,0.19083,0.14536,-0.75891,-0.60532,25.5,10080.1.21,100
2025-05-07 11:49:03.516,WTLL(633828FBF9B6),0.149,0.914,-0.309,-9.338,6.165,-4.578,108.3,-10.32,-109.34,-57.0,18.25,23.942,0.39526,0.42328,-0.69077,-0.4328,26.9,10080.1.21,100
2025-05-07 11:49:03.539,WTRL(B95BEB737CD0),0.094,0.968,-0.157,-3.906,1.099,-2.136,98.31,-6.5,-156.24,-56.5,12.375,76.583,0.1763,0.11954,-0.74603,-0.63083,25.5,10080.1.21,100
2025-05-07 11:49:03.575,WTLL(633828FBF9B6),0.229,0.886,-0.288,-8.057,3.662,-6.226,107.17,-9.95,-108.76,-61.125,14.0,24.475,0.39526,0.42328,-0.69077,-0.4328,26.9,10080.1.21,100
2025-05-07 11:49:03.658,WTRL(B95BEB737CD0),0.053,0.967,-0.152,-4.211,0.488,-5.249,97.85,-6.14,-156.17,-55.375,11.0,73.5,0.1763,0.11954,-0.74603,-0.63083,25.5,10080.1.21,100
2025-05-07 11:49:03.728,WTLL(633828FBF9B6),0.183,1.04,-0.273,0.671,-7.751,-1.282,106.83,-9.35,-108.75,-61.125,14.0,24.475,0.39526,0.42328,-0.69077,-0.4328,26.9,10080.1.21,100
2025-05-07 11:49:03.749,WTRL(B95BEB737CD0),0.087,0.978,-0.134,-1.038,-3.174,0.061,97.54,-5.77,-156.2,-55.375,11.0,73.5,0.1763,0.11954,-0.74603,-0.63083,25.5,10080.1.21,100
2025-05-07 11:49:03.787,WTLL(633828FBF9B6),0.155,0.911,-0.297,-0.793,-5.859,-1.587,106.89,-8.89,-109.67,-61.125,14.0,24.475,0.39221,0.42242,-0.68127,-0.45105,26.9,10080.1.21,100
2025-05-07 11:49:03.870,WTRL(B95BEB737CD0),0.08,0.981,-0.156,0.61,3.601,-0.916,97.62,-5.76,-155.96,-55.375,11.0,73.5,0.17328,0.125,-0.74176,-0.63562,25.5,10080.1.21,100
2025-05-07 11:49:03.907,WTLL(633828FBF9B6),0.16,0.933,-0.278,-2.319,0.244,-0.977,106.67,-8.8,-109.8,-61.125,14.0,24.475,0.39221,0.42242,-0.68127,-0.45105,26.9,10080.1.21,100
2025-05-07 11:49:03.959,WTRL(B95BEB737CD0),0.073,0.968,-0.146,0.427,1.221,-2.808,97.61,-5.59,-155.9,-55.375,11.0,73.5,0.17328,0.125,-0.74176,-0.63562,25.5,10080.1.21,100
2025-05-07 11:49:03.997,WTLL(633828FBF9B6),0.151,0.935,-0.281,0.061,-0.793,-2.563,106.51,-8.66,-109.78,-59.75,13.125,26.767,0.39221,0.42242,-0.68127,-0.45105,26.9,10080.1.21,100
2025-05-07 11:49:04.780,WTRL(B95BEB737CD0),0.042,0.973,-0.146,0.305,-0.732,-2.625,97.61,-5.32,-155.9,-55.375,11.0,73.5,0.17328,0.125,-0.74176,-0.63562,25.5,10080.1.21,100
2025-05-07 11:49:04.118,WTLL(633828FBF9B6),0.144,0.935,-0.282,-0.793,-0.671,-2.991,106.42,-8.31,-109.85,-59.75,13.125,26.767,0.39221,0.42242,-0.68127,-0.45105,26.9,10080.1.21,100
2025-05-07 11:49:04.140,WTRL(B95BEB737CD0),0.061,0.979,-0.149,-0.854,-5.432,-1.16,97.62,-5.04,-155.99,-56.125,9.25,73.975,0.17328,0.125,-0.74176,-0.63562,25.5,10080.1.21,100
2025-05-07 11:49:04.178,WTLL(633828FBF9B6),0.14,0.937,-0.276,-2.197,0.549,-1.465,106.18,-8.09,-109.76,-59.75,13.125,26.767,0.39102,0.42419,-0.67599,-0.45837,26.9,10080.1.21,100
2025-05-07 11:49:04.259,WTRL(B95BEB737CD0),0.09,0.984,-0.146,-3.052,-11.902,0.916,97.47,-4.91,-156.89,-56.125,9.25,73.975,0.15912,0.11713,-0.74161,-0.64099,25.5,10080.1.21,100
2025-05-07 11:49:04.297,WTLL(633828FBF9B6),0.15,0.939,-0.273,-1.038,-1.221,0.305,106.0,-8.0,-109.79,-59.75,13.125,26.767,0.39102,0.42419,-0.67599,-0.45837,26.9,10080.1.21,100
2025-05-07 11:49:04.348,WTRL(B95BEB737CD0),0.078,0.966,-0.134,1.77,-1.709,-0.061,97.38,-4.92,-157.87,-56.125,9.25,73.975,0.15912,0.11713,-0.74161,-0.64099,25.5,10080.1.21,100
2025-05-07 11:49:04.388,WTLL(633828FBF9B6),0.139,0.938,-0.273,-2.441,1.099,0.183,105.75,-8.07,-109.74,-57.875,11.25,23.342,0.39102,0.42419,-0.67599,-0.45837,26.9,10080.1.21,100
2025-05-07 11:49:04.470,WTRL(B95BEB737CD0),0.056,0.964,-0.151,2.563,5.737,-2.686,97.64,-4.81,-157.72,-54.625,9.0,70.908,0.15912,0.11713,-0.74161,-0.64099,25.5,10080.1.21,100
2025-05-07 11:49:04.507,WTLL(633828FBF9B6),0.128,0.927,-0.253,1.221,-1.77,-0.549,105.53,-8.04,-109.62,-57.875,11.25,23.342,0.39102,0.42419,-0.67599,-0.45837,26.9,10080.1.21,100
2025-05-07 11:49:04.559,WTRL(B95BEB737CD0),0.066,0.967,-0.139,-0.183,-1.831,1.648,97.61,-4.73,-157.66,-54.625,9.0,70.908,0.15912,0.11713,-0.74161,-0.64099,25.5,10080.1.21,100
2025-05-07 11:49:04.595,WTLL(633828FBF9B6),0.149,0.942,-0.269,5.615,-5.432,3.418,105.93,-8.05,-109.85,-57.875,11.25,23.342,0.39053,0.4223,-0.67761,-0.4581,26.9,10080.1.21,100
