时间,设备名称,加速度X(g),加速度Y(g),加速度Z(g),角速度X(°/s),角速度Y(°/s),角速度Z(°/s),角度X(°),角度Y(°),角度Z(°),磁场X(uT),磁场Y(uT),磁场Z(uT),四元数0(),四元数1(),四元数2(),四元数3(),温度(°C),版本号(),电量(%)
2025-05-07 11:48:58.255,WTC(C4:80:F9:46:D1:94),0.005,0.96,-0.287,5.737,-6.348,5.188,108.39,0.14,-86.76,-42.25,-42.5,-39.775,-0.42288,-0.59006,0.55774,0.40222,25.7,10080.1.21,100
2025-05-07 11:48:58.330,WTRA(F7:C5:A7:64:8A:09),0.77,-0.728,0.402,-5.554,-72.083,-84.045,-57.44,-23.58,-1.67,-29.875,35.125,8.5,-0.86566,0.47888,0.04919,0.13712,23.2,10080.1.21,100
2025-05-07 11:48:58.366,WTLA(D2:5B:8F:2B:49:EE),-0.01,0.23,0.567,-314.575,143.738,-286.987,-27.08,23.87,-144.04,-30.875,-8.625,-29.025,-0.41742,-0.12006,-0.14267,0.88931,22.9,10080.1.21,100
2025-05-07 11:48:58.376,WTC(C4:80:F9:46:D1:94),0.024,0.932,-0.311,0.732,-4.089,-3.54,108.59,0.27,-86.88,-42.25,-42.5,-39.775,-0.42288,-0.59006,0.55774,0.40222,25.7,10080.1.21,100
2025-05-07 11:48:58.431,WTRA(F7:C5:A7:64:8A:09),0.811,-0.72,0.4,-27.466,-55.298,-108.948,-59.87,-36.79,-0.51,-29.875,35.125,8.5,-0.86566,0.47888,0.04919,0.13712,23.2,10080.1.21,100
2025-05-07 11:48:58.455,WTLA(D2:5B:8F:2B:49:EE),0.567,-0.138,0.154,-202.515,104.309,-353.882,-62.37,5.72,-173.85,-12.5,46.375,-45.275,-0.41742,-0.12006,-0.14267,0.88931,22.9,10080.1.21,100
2025-05-07 11:48:58.467,WTC(C4:80:F9:46:D1:94),0.023,0.908,-0.325,0.0,-9.46,0.671,108.57,0.68,-87.65,-40.5,-44.125,-33.333,-0.42288,-0.59006,0.55774,0.40222,25.7,10080.1.21,100
2025-05-07 11:48:58.527,WTRA(F7:C5:A7:64:8A:09),0.815,-0.604,0.36,-15.564,-35.217,-85.815,-61.48,-47.59,-1.09,-29.875,35.125,8.5,-0.77094,0.46634,0.36496,0.23425,23.2,10080.1.21,100
2025-05-07 11:48:58.554,WTC(C4:80:F9:46:D1:94),0.006,0.924,-0.352,3.357,-8.545,-0.366,108.65,0.87,-88.54,-40.5,-44.125,-33.333,-0.42288,-0.59006,0.55774,0.40222,25.7,10080.1.21,100
2025-05-07 11:48:58.577,WTLA(D2:5B:8F:2B:49:EE),0.917,-0.349,0.158,-85.144,69.824,-278.931,-73.54,-21.99,164.71,-12.5,46.375,-45.275,-0.41742,-0.12006,-0.14267,0.88931,22.9,10080.1.21,100
2025-05-07 11:48:58.592,WTRA(F7:C5:A7:64:8A:09),0.934,-0.557,0.293,-12.634,-13.367,-53.833,-60.72,-54.62,-3.58,-29.875,35.125,8.5,-0.77094,0.46634,0.36496,0.23425,23.2,10080.1.21,100
2025-05-07 11:48:58.645,WTC(C4:80:F9:46:D1:94),0.015,0.932,-0.324,-2.441,1.282,0.732,108.69,1.04,-88.82,-40.5,-44.125,-33.333,-0.41266,-0.58417,0.56372,0.41299,25.7,10080.1.21,100
2025-05-07 11:48:58.667,WTLA(D2:5B:8F:2B:49:EE),0.704,-0.469,0.266,-19.47,-52.856,-64.88,-78.99,-39.19,164.69,-12.5,46.375,-45.275,0.3049,0.18112,-0.6268,0.69373,22.9,10080.1.21,100
2025-05-07 11:48:58.719,WTRA(F7:C5:A7:64:8A:09),0.989,-0.384,0.31,-20.691,-9.949,-50.049,-60.66,-60.16,-5.52,-40.5,22.75,20.533,-0.77094,0.46634,0.36496,0.23425,23.2,10080.1.21,100
2025-05-07 11:48:58.764,WTC(C4:80:F9:46:D1:94),-0.003,0.934,-0.332,-2.502,3.845,0.488,108.46,0.98,-88.57,-40.5,-44.125,-33.333,-0.41266,-0.58417,0.56372,0.41299,25.7,10080.1.21,100
2025-05-07 11:48:58.788,WTLA(D2:5B:8F:2B:49:EE),0.226,-0.596,0.229,37.231,5.127,84.839,-78.46,-37.52,165.92,-12.5,46.375,-45.275,0.3049,0.18112,-0.6268,0.69373,22.9,10080.1.21,100
2025-05-07 11:48:58.839,WTRA(F7:C5:A7:64:8A:09),1.085,-0.373,0.244,-33.325,-16.174,-31.86,-62.61,-64.8,-6.53,-40.5,22.75,20.533,-0.77094,0.46634,0.36496,0.23425,23.2,10080.1.21,100
2025-05-07 11:48:58.845,WTLA(D2:5B:8F:2B:49:EE),0.337,-0.793,0.408,3.113,93.384,96.252,-73.34,-25.88,161.5,-1.125,51.125,-37.958,0.3049,0.18112,-0.6268,0.69373,22.9,10080.1.21,100
2025-05-07 11:48:58.853,WTC(C4:80:F9:46:D1:94),0.03,0.945,-0.314,0.671,-1.77,3.967,108.46,0.79,-88.35,-42.875,-41.75,-36.858,-0.41266,-0.58417,0.56372,0.41299,25.7,10080.1.21,100
2025-05-07 11:48:58.929,WTRA(F7:C5:A7:64:8A:09),1.043,-0.39,0.24,-39.124,-7.507,-10.742,-68.57,-67.79,-3.89,-40.5,22.75,20.533,-0.6669,0.49673,0.43115,0.34998,23.2,10080.1.21,100
2025-05-07 11:48:58.963,WTLA(D2:5B:8F:2B:49:EE),0.217,-0.91,0.262,-62.134,247.009,98.145,-72.14,-11.37,147.39,-1.125,51.125,-37.958,0.3049,0.18112,-0.6268,0.69373,22.9,10080.1.21,100
2025-05-07 11:48:58.984,WTRA(F7:C5:A7:64:8A:09),1.055,-0.497,0.078,-31.25,17.273,31.86,-69.99,-66.34,-6.62,-40.5,22.75,20.533,-0.6669,0.49673,0.43115,0.34998,23.2,10080.1.21,100
2025-05-07 11:48:59.210,WTC(C4:80:F9:46:D1:94),0.035,0.931,-0.304,-0.183,0.061,0.671,108.47,0.53,-88.34,-42.875,-41.75,-36.858,-0.41266,-0.58417,0.56372,0.41299,25.7,10080.1.21,100
2025-05-07 11:48:59.540,WTLA(D2:5B:8F:2B:49:EE),-0.068,-0.893,0.313,-106.018,155.762,75.928,-79.54,1.63,132.22,-1.125,51.125,-37.958,0.31445,-0.37555,-0.58151,0.64948,22.9,10080.1.21,100
2025-05-07 11:48:59.640,WTC(C4:80:F9:46:D1:94),0.015,0.927,-0.298,6.042,-3.784,1.099,108.75,0.53,-88.54,-42.875,-41.75,-36.858,-0.41299,-0.58411,0.56708,0.40808,25.7,10080.1.21,100
2025-05-07 11:48:59.125,WTRA(F7:C5:A7:64:8A:09),0.942,-0.622,-0.029,22.034,7.202,91.309,-73.0,-60.15,-3.94,-35.0,22.875,19.125,-0.6669,0.49673,0.43115,0.34998,23.2,10080.1.21,100
2025-05-07 11:48:59.173,WTLA(D2:5B:8F:2B:49:EE),-0.33,-1.026,-0.078,-93.506,174.866,51.819,-91.87,8.87,115.32,-1.125,51.125,-37.958,0.31445,-0.37555,-0.58151,0.64948,22.9,10080.1.21,100
2025-05-07 11:48:59.184,WTC(C4:80:F9:46:D1:94),0.025,0.906,-0.325,5.615,-2.563,-1.038,109.1,0.5,-88.67,-42.875,-41.75,-36.858,-0.41299,-0.58411,0.56708,0.40808,25.7,10080.1.21,100
2025-05-07 11:48:59.191,WTRA(F7:C5:A7:64:8A:09),0.481,-0.773,0.0,99.609,63.049,156.86,-68.98,-47.36,-1.69,-35.0,22.875,19.125,-0.6669,0.49673,0.43115,0.34998,23.2,10080.1.21,100
2025-05-07 11:48:59.244,WTC(C4:80:F9:46:D1:94),0.027,0.931,-0.34,3.357,-5.249,3.662,109.59,0.58,-89.06,-42.375,-42.5,-38.275,-0.41299,-0.58411,0.56708,0.40808,25.7,10080.1.21,100
2025-05-07 11:48:59.264,WTLA(D2:5B:8F:2B:49:EE),-0.356,-0.857,-0.184,-106.75,76.66,56.702,-103.34,13.35,102.34,23.125,42.25,3.125,0.31445,-0.37555,-0.58151,0.64948,22.9,10080.1.21,100
2025-05-07 11:48:59.348,WTRA(F7:C5:A7:64:8A:09),0.191,-0.607,0.275,111.206,31.799,166.321,-59.39,-29.94,1.02,-35.0,22.875,19.125,-0.85306,0.46649,0.21356,0.09457,23.2,10080.1.21,100
2025-05-07 11:48:59.378,WTC(C4:80:F9:46:D1:94),0.029,0.919,-0.336,2.319,2.869,-0.305,109.8,0.42,-89.23,-42.375,-42.5,-38.275,-0.41299,-0.58411,0.56708,0.40808,25.7,10080.1.21,100
2025-05-07 11:48:59.387,WTLA(D2:5B:8F:2B:49:EE),-0.219,-0.872,-0.453,-112.549,-6.348,-16.907,-115.27,14.77,99.34,23.125,42.25,3.125,0.31445,-0.37555,-0.58151,0.64948,22.9,10080.1.21,100
2025-05-07 11:48:59.421,WTRA(F7:C5:A7:64:8A:09),0.251,-0.313,0.595,64.697,-4.944,98.633,-53.04,-17.95,8.32,-35.0,22.875,19.125,-0.85306,0.46649,0.21356,0.09457,23.2,10080.1.21,100
2025-05-07 11:48:59.453,WTC(C4:80:F9:46:D1:94),0.03,0.907,-0.355,1.038,12.451,-4.456,109.98,0.42,-88.45,-42.375,-42.5,-38.275,-0.41028,-0.5914,0.56781,0.39923,25.7,10080.1.21,100
2025-05-07 11:48:59.473,WTLA(D2:5B:8F:2B:49:EE),0.278,-0.826,-0.574,-79.773,-14.221,-116.15,-124.27,9.31,103.25,23.125,42.25,3.125,0.23825,-0.51666,-0.74026,0.358,22.9,10080.1.21,100
2025-05-07 11:48:59.523,WTRA(F7:C5:A7:64:8A:09),0.31,-0.603,0.625,19.958,-109.375,16.541,-51.77,-17.0,15.62,-14.125,42.625,0.175,-0.85306,0.46649,0.21356,0.09457,23.2,10080.1.21,100
2025-05-07 11:48:59.575,WTC(C4:80:F9:46:D1:94),-0.004,0.913,-0.355,2.686,4.456,0.793,110.22,0.26,-87.72,-42.375,-42.5,-38.275,-0.41028,-0.5914,0.56781,0.39923,25.7,10080.1.21,100
2025-05-07 11:48:59.596,WTLA(D2:5B:8F:2B:49:EE),0.105,-0.657,-0.491,-71.594,-5.493,-153.625,-130.46,-1.19,112.8,23.125,42.25,3.125,0.23825,-0.51666,-0.74026,0.358,22.9,10080.1.21,100
2025-05-07 11:48:59.612,WTRA(F7:C5:A7:64:8A:09),0.427,-0.696,0.667,12.878,-114.014,-2.991,-52.97,-22.14,23.91,-14.125,42.625,0.175,-0.85306,0.46649,0.21356,0.09457,23.2,10080.1.21,100
2025-05-07 11:48:59.653,WTLA(D2:5B:8F:2B:49:EE),0.293,-0.683,-0.5,-108.215,6.47,-40.527,-139.02,-10.67,116.1,6.5,50.75,20.667,0.23825,-0.51666,-0.74026,0.358,22.9,10080.1.21,100
2025-05-07 11:48:59.664,WTC(C4:80:F9:46:D1:94),0.055,0.911,-0.356,-4.333,4.883,2.991,110.13,-0.07,-87.43,-42.0,-42.5,-33.025,-0.41028,-0.5914,0.56781,0.39923,25.7,10080.1.21,100
2025-05-07 11:48:59.734,WTRA(F7:C5:A7:64:8A:09),0.411,-0.738,0.574,-9.949,-72.876,-32.41,-54.85,-28.1,28.92,-14.125,42.625,0.175,-0.85324,0.37698,0.34448,-0.10516,23.2,10080.1.21,100
2025-05-07 11:48:59.774,WTLA(D2:5B:8F:2B:49:EE),0.431,-0.368,-0.824,-153.809,-12.268,11.536,-153.05,-10.33,117.93,6.5,50.75,20.667,0.23825,-0.51666,-0.74026,0.358,22.9,10080.1.21,100
2025-05-07 11:48:59.783,WTC(C4:80:F9:46:D1:94),0.035,0.908,-0.342,0.366,-4.517,3.418,109.9,-0.37,-87.48,-42.0,-42.5,-33.025,-0.41028,-0.5914,0.56781,0.39923,25.7,10080.1.21,100
2025-05-07 11:48:59.792,WTRA(F7:C5:A7:64:8A:09),0.588,-0.582,0.443,-22.888,-36.682,-21.179,-57.92,-32.55,31.76,-14.125,42.625,0.175,-0.85324,0.37698,0.34448,-0.10516,23.2,10080.1.21,100
2025-05-07 11:48:59.845,WTC(C4:80:F9:46:D1:94),0.024,0.906,-0.341,-3.357,2.625,5.188,109.64,-0.82,-87.54,-42.0,-42.5,-33.025,-0.41922,-0.58405,0.57184,0.39499,25.7,10080.1.21,100
2025-05-07 11:48:59.863,WTLA(D2:5B:8F:2B:49:EE),0.154,-0.381,-1.299,-82.336,35.034,48.584,-165.1,-7.8,114.37,6.5,50.75,20.667,0.147,-0.54581,-0.82413,0.0347,22.9,10080.1.21,100
2025-05-07 11:48:59.915,WTRA(F7:C5:A7:64:8A:09),0.859,-0.591,0.399,-59.57,-62.012,-64.331,-64.58,-39.47,36.83,-18.625,39.0,8.733,-0.85324,0.37698,0.34448,-0.10516,23.2,10080.1.21,100
2025-05-07 11:48:59.965,WTC(C4:80:F9:46:D1:94),0.08,0.924,-0.348,-1.282,-6.104,6.348,109.63,-1.09,-88.24,-42.0,-42.5,-33.025,-0.41922,-0.58405,0.57184,0.39499,25.7,10080.1.21,100
2025-05-07 11:48:59.984,WTLA(D2:5B:8F:2B:49:EE),0.665,-0.274,-0.999,18.372,100.22,37.781,-165.89,-16.26,109.64,6.5,50.75,20.667,0.147,-0.54581,-0.82413,0.0347,22.9,10080.1.21,100
2025-05-07 11:49:00.700,WTRA(F7:C5:A7:64:8A:09),0.911,-0.374,0.318,-89.05,-13.977,-61.462,-74.0,-47.79,40.62,-18.625,39.0,8.733,-0.85324,0.37698,0.34448,-0.10516,23.2,10080.1.21,100
2025-05-07 11:49:00.530,WTC(C4:80:F9:46:D1:94),0.041,0.915,-0.327,-13.428,-0.549,-2.319,108.8,-1.24,-88.48,-42.0,-42.5,-33.025,-0.41922,-0.58405,0.57184,0.39499,25.7,10080.1.21,100
2025-05-07 11:49:00.750,WTLA(D2:5B:8F:2B:49:EE),0.381,-0.049,-1.263,87.28,-30.212,132.751,-159.98,-14.21,99.49,9.5,37.375,29.017,0.147,-0.54581,-0.82413,0.0347,22.9,10080.1.21,100
2025-05-07 11:49:00.123,WTRA(F7:C5:A7:64:8A:09),1.199,-0.502,0.045,-142.456,-23.804,-70.618,-85.4,-54.77,39.94,-18.625,39.0,8.733,-0.7027,0.46622,0.5285,0.09698,23.2,10080.1.21,100
2025-05-07 11:49:00.174,WTC(C4:80:F9:46:D1:94),0.067,0.919,-0.345,-7.813,-1.587,-8.362,107.92,-0.68,-88.53,-44.125,-43.75,-35.625,-0.41922,-0.58405,0.57184,0.39499,25.7,10080.1.21,100
2025-05-07 11:49:00.195,WTLA(D2:5B:8F:2B:49:EE),0.253,-0.322,-1.088,166.321,38.94,134.521,-144.44,-7.71,87.63,9.5,37.375,29.017,0.147,-0.54581,-0.82413,0.0347,22.9,10080.1.21,100
2025-05-07 11:49:00.216,WTRA(F7:C5:A7:64:8A:09),0.881,-0.36,-0.071,-199.585,123.108,-40.833,-95.16,-60.26,31.33,-18.625,39.0,8.733,-0.7027,0.46622,0.5285,0.09698,23.2,10080.1.21,100
2025-05-07 11:49:00.252,WTLA(D2:5B:8F:2B:49:EE),-0.251,-0.276,-0.851,186.646,7.324,164.246,-125.49,1.59,76.78,9.5,37.375,29.017,0.41461,-0.70984,-0.40311,0.40201,22.9,10080.1.21,100
2025-05-07 11:49:00.264,WTC(C4:80:F9:46:D1:94),0.011,0.947,-0.275,-2.075,-6.409,-13.672,107.57,0.37,-88.49,-44.125,-43.75,-35.625,-0.41986,-0.57922,0.55588,0.42319,25.7,10080.1.21,100
2025-05-07 11:49:00.334,WTRA(F7:C5:A7:64:8A:09),1.136,-0.659,-0.052,-131.836,136.719,-114.929,-74.3,-66.73,-13.32,-45.0,6.875,18.058,-0.7027,0.46622,0.5285,0.09698,23.2,10080.1.21,100
2025-05-07 11:49:00.373,WTLA(D2:5B:8F:2B:49:EE),-0.761,-0.545,-0.311,193.298,82.031,157.104,-107.6,15.58,66.86,9.5,37.375,29.017,0.41461,-0.70984,-0.40311,0.40201,22.9,10080.1.21,100
2025-05-07 11:49:00.385,WTC(C4:80:F9:46:D1:94),-0.083,0.947,-0.237,-6.104,8.301,-14.038,106.73,1.69,-88.32,-44.125,-43.75,-35.625,-0.41986,-0.57922,0.55588,0.42319,25.7,10080.1.21,100
2025-05-07 11:49:00.393,WTRA(F7:C5:A7:64:8A:09),0.93,-0.393,0.131,-99.731,145.142,-66.101,-45.67,-69.09,-56.32,-45.0,6.875,18.058,-0.7027,0.46622,0.5285,0.09698,23.2,10080.1.21,100
2025-05-07 11:49:00.463,WTLA(D2:5B:8F:2B:49:EE),-0.887,-0.42,-0.128,130.066,94.849,140.015,-96.89,28.09,52.33,9.5,37.375,29.017,0.41461,-0.70984,-0.40311,0.40201,22.9,10080.1.21,100
2025-05-07 11:49:00.475,WTC(C4:80:F9:46:D1:94),-0.05,0.955,-0.228,2.014,1.709,-8.057,105.97,2.59,-87.62,-40.75,-46.875,-36.508,-0.41986,-0.57922,0.55588,0.42319,25.7,10080.1.21,100
2025-05-07 11:49:00.545,WTRA(F7:C5:A7:64:8A:09),0.93,-0.16,0.243,-74.524,-11.597,-22.4,-34.62,-65.7,-77.43,-45.0,6.875,18.058,-0.5029,0.54047,0.24142,0.62973,23.2,10080.1.21,100
2025-05-07 11:49:00.584,WTLA(D2:5B:8F:2B:49:EE),-0.769,-0.217,0.151,84.717,16.846,45.166,-89.75,36.66,44.81,15.875,37.25,22.375,0.41461,-0.70984,-0.40311,0.40201,22.9,10080.1.21,100
2025-05-07 11:49:00.595,WTC(C4:80:F9:46:D1:94),-0.032,0.957,-0.26,-6.714,-8.301,2.258,105.68,3.04,-88.01,-40.75,-46.875,-36.508,-0.41986,-0.57922,0.55588,0.42319,25.7,10080.1.21,100
2025-05-07 11:49:00.604,WTRA(F7:C5:A7:64:8A:09),0.945,-0.227,0.142,-45.776,-83.923,-1.587,-49.3,-70.78,-68.22,-45.0,6.875,18.058,-0.5029,0.54047,0.24142,0.62973,23.2,10080.1.21,100
2025-05-07 11:49:00.658,WTC(C4:80:F9:46:D1:94),-0.009,0.895,-0.271,3.174,0.366,-0.183,105.51,2.9,-88.4,-40.75,-46.875,-36.508,-0.4176,-0.58487,0.54471,0.43213,25.7,10080.1.21,100
2025-05-07 11:49:00.676,WTLA(D2:5B:8F:2B:49:EE),-0.642,-0.504,0.366,32.776,-16.846,-0.183,-84.11,38.13,43.58,15.875,37.25,22.375,0.41461,-0.70984,-0.40311,0.40201,22.9,10080.1.21,100
2025-05-07 11:49:00.724,WTRA(F7:C5:A7:64:8A:09),1.071,-0.273,0.082,-28.564,-26.123,-1.892,-66.05,-73.71,-54.56,-46.75,-11.25,14.95,-0.5029,0.54047,0.24142,0.62973,23.2,10080.1.21,100
2025-05-07 11:49:00.776,WTC(C4:80:F9:46:D1:94),-0.026,0.958,-0.257,8.728,8.118,-2.808,106.27,2.91,-87.96,-40.75,-46.875,-36.508,-0.4176,-0.58487,0.54471,0.43213,25.7,10080.1.21,100
2025-05-07 11:49:00.797,WTLA(D2:5B:8F:2B:49:EE),-0.713,-0.689,0.199,-43.091,-50.049,37.598,-81.0,38.95,49.99,15.875,37.25,22.375,0.55826,-0.66202,-0.02899,0.49911,22.9,10080.1.21,100
2025-05-07 11:49:00.821,WTRA(F7:C5:A7:64:8A:09),1.213,-0.22,0.149,-32.715,0.183,8.545,-73.36,-74.15,-49.7,-46.75,-11.25,14.95,-0.5029,0.54047,0.24142,0.62973,23.2,10080.1.21,100
2025-05-07 11:49:00.866,WTC(C4:80:F9:46:D1:94),-0.021,0.958,-0.28,6.348,5.371,-3.906,106.96,2.98,-87.17,-40.75,-46.875,-36.508,-0.4176,-0.58487,0.54471,0.43213,25.7,10080.1.21,100
2025-05-07 11:49:00.886,WTLA(D2:5B:8F:2B:49:EE),-0.781,-0.753,0.098,-54.993,-0.183,67.993,-82.22,43.75,55.72,22.0,24.375,15.025,0.55826,-0.66202,-0.02899,0.49911,22.9,10080.1.21,100
2025-05-07 11:49:00.936,WTRA(F7:C5:A7:64:8A:09),1.124,-0.26,0.12,-50.903,17.456,59.387,-81.68,-71.29,-45.47,-46.75,-11.25,14.95,-0.42255,0.66663,0.17877,0.58734,23.2,10080.1.21,100
2025-05-07 11:49:00.987,WTC(C4:80:F9:46:D1:94),-0.039,0.912,-0.307,4.333,1.587,0.488,107.33,3.07,-86.85,-40.625,-42.875,-39.233,-0.4176,-0.58487,0.54471,0.43213,25.7,10080.1.21,100
2025-05-07 11:49:01.500,WTLA(D2:5B:8F:2B:49:EE),-0.951,-0.733,-0.005,-64.819,-10.376,87.585,-87.87,51.52,57.02,22.0,24.375,15.025,0.55826,-0.66202,-0.02899,0.49911,22.9,10080.1.21,100
2025-05-07 11:49:01.240,WTRA(F7:C5:A7:64:8A:09),0.792,-0.366,0.101,-60.181,50.537,110.168,-82.51,-62.06,-50.53,-46.75,-11.25,14.95,-0.42255,0.66663,0.17877,0.58734,23.2,10080.1.21,100
2025-05-07 11:49:01.680,WTLA(D2:5B:8F:2B:49:EE),-0.894,-0.534,-0.122,-71.411,63.416,78.064,-102.59,60.0,47.54,22.0,24.375,15.025,0.26276,-0.77155,0.0376,0.57803,22.9,10080.1.21,100
2025-05-07 11:49:01.750,WTC(C4:80:F9:46:D1:94),-0.03,0.914,-0.302,5.615,-0.732,2.808,107.79,2.98,-86.77,-40.625,-42.875,-39.233,-0.41208,-0.59802,0.54694,0.41632,25.7,10080.1.21,100
2025-05-07 11:49:01.146,WTRA(F7:C5:A7:64:8A:09),0.195,-0.536,0.097,-66.895,89.417,150.391,-79.77,-47.61,-61.29,-46.75,-11.25,14.95,-0.42255,0.66663,0.17877,0.58734,23.2,10080.1.21,100
2025-05-07 11:49:01.185,WTLA(D2:5B:8F:2B:49:EE),-1.076,-0.46,-0.089,-79.468,-5.676,90.637,-119.88,66.54,35.69,22.0,24.375,15.025,0.26276,-0.77155,0.0376,0.57803,22.9,10080.1.21,100
2025-05-07 11:49:01.194,WTC(C4:80:F9:46:D1:94),-0.026,0.939,-0.363,0.183,-1.404,7.568,108.33,2.56,-86.93,-40.625,-42.875,-39.233,-0.41208,-0.59802,0.54694,0.41632,25.7,10080.1.21,100
2025-05-07 11:49:01.219,WTRA(F7:C5:A7:64:8A:09),0.273,-0.729,-0.11,-21.667,-52.368,114.38,-84.78,-33.13,-60.91,-52.375,12.25,5.167,-0.42255,0.66663,0.17877,0.58734,23.2,10080.1.21,100
2025-05-07 11:49:01.256,WTC(C4:80:F9:46:D1:94),0.004,0.913,-0.334,-1.648,-5.249,7.874,108.33,2.02,-87.46,-40.375,-43.25,-33.183,-0.41208,-0.59802,0.54694,0.41632,25.7,10080.1.21,100
2025-05-07 11:49:01.276,WTLA(D2:5B:8F:2B:49:EE),-1.28,-0.223,0.011,-66.162,-30.396,104.065,-139.35,76.36,22.17,22.0,24.375,15.025,0.26276,-0.77155,0.0376,0.57803,22.9,10080.1.21,100
2025-05-07 11:49:01.323,WTRA(F7:C5:A7:64:8A:09),0.604,-0.702,-0.055,18.005,-143.799,-4.639,-90.81,-28.22,-47.07,-52.375,12.25,5.167,-0.55643,0.72424,-0.0838,0.39838,23.2,10080.1.21,100
2025-05-07 11:49:01.376,WTC(C4:80:F9:46:D1:94),-0.039,0.916,-0.285,8.423,-8.362,12.268,108.56,1.3,-88.48,-40.375,-43.25,-33.183,-0.41208,-0.59802,0.54694,0.41632,25.7,10080.1.21,100
2025-05-07 11:49:01.397,WTLA(D2:5B:8F:2B:49:EE),-1.421,-0.129,0.161,-54.81,-82.092,81.726,161.94,86.06,-30.92,11.625,-6.125,4.567,0.26276,-0.77155,0.0376,0.57803,22.9,10080.1.21,100
2025-05-07 11:49:01.419,WTRA(F7:C5:A7:64:8A:09),0.622,-0.783,-0.097,-65.247,2.869,-35.095,-98.42,-30.47,-37.09,-52.375,12.25,5.167,-0.55643,0.72424,-0.0838,0.39838,23.2,10080.1.21,100
2025-05-07 11:49:01.468,WTC(C4:80:F9:46:D1:94),0.005,0.956,-0.306,8.911,-21.118,16.357,109.65,0.3,-89.63,-40.375,-43.25,-33.183,-0.41208,-0.59802,0.54694,0.41632,25.7,10080.1.21,100
2025-05-07 11:49:01.488,WTLA(D2:5B:8F:2B:49:EE),-0.15,0.018,0.149,-35.278,-306.641,75.623,31.27,73.61,-156.87,11.625,-6.125,4.567,0.26276,-0.77155,0.0376,0.57803,22.9,10080.1.21,100
2025-05-07 11:49:01.535,WTRA(F7:C5:A7:64:8A:09),0.618,-0.891,-0.187,-35.339,13.55,-38.208,-103.88,-34.58,-37.67,-45.5,6.75,18.567,-0.55643,0.72424,-0.0838,0.39838,23.2,10080.1.21,100
2025-05-07 11:49:01.586,WTC(C4:80:F9:46:D1:94),0.055,0.909,-0.323,15.198,-18.372,22.583,110.7,-1.06,-91.84,-40.375,-43.25,-33.183,-0.39954,-0.56589,0.599,0.40152,25.7,10080.1.21,100
2025-05-07 11:49:01.618,WTLA(D2:5B:8F:2B:49:EE),-0.034,0.196,0.814,-39.001,-266.968,116.699,17.09,36.67,-168.29,11.625,-6.125,4.567,-0.08472,-0.26813,0.1123,0.953,22.9,10080.1.21,100
2025-05-07 11:49:01.625,WTRA(F7:C5:A7:64:8A:09),0.608,-0.78,-0.231,-11.108,41.687,-47.363,-104.78,-39.4,-39.67,-45.5,6.75,18.567,-0.55643,0.72424,-0.0838,0.39838,23.2,10080.1.21,100
2025-05-07 11:49:01.677,WTC(C4:80:F9:46:D1:94),0.097,0.904,-0.363,23.315,-7.996,19.775,112.55,-2.58,-93.8,-40.375,-43.25,-33.183,-0.39954,-0.56589,0.599,0.40152,25.7,10080.1.21,100
2025-05-07 11:49:01.696,WTLA(D2:5B:8F:2B:49:EE),-1.385,0.563,0.313,-12.634,271.912,166.321,22.77,32.57,-151.11,-9.25,-17.125,-18.742,-0.08472,-0.26813,0.1123,0.953,22.9,10080.1.21,100
2025-05-07 11:49:01.776,WTRA(F7:C5:A7:64:8A:09),0.669,-0.757,-0.281,1.77,18.188,-61.279,-103.89,-45.63,-41.91,-45.5,6.75,18.567,-0.41309,0.76102,-0.02307,0.49957,23.2,10080.1.21,100
2025-05-07 11:49:01.784,WTLA(D2:5B:8F:2B:49:EE),-1.09,0.417,0.104,-0.793,23.01,45.898,48.96,53.46,-112.21,-9.25,-17.125,-18.742,-0.08472,-0.26813,0.1123,0.953,22.9,10080.1.21,100
2025-05-07 11:49:01.795,WTC(C4:80:F9:46:D1:94),0.145,0.85,-0.459,33.386,-10.01,19.409,115.57,-4.04,-95.09,-42.5,-36.375,-28.242,-0.39954,-0.56589,0.599,0.40152,25.7,10080.1.21,100
2025-05-07 11:49:01.819,WTRA(F7:C5:A7:64:8A:09),0.813,-0.591,-0.194,4.578,10.01,-75.256,-103.33,-52.33,-42.11,-45.5,6.75,18.567,-0.41309,0.76102,-0.02307,0.49957,23.2,10080.1.21,100
2025-05-07 11:49:01.874,WTLA(D2:5B:8F:2B:49:EE),-1.0,0.542,0.288,-3.357,16.968,40.833,62.47,55.26,-95.43,-9.25,-17.125,-18.742,-0.08472,-0.26813,0.1123,0.953,22.9,10080.1.21,100
2025-05-07 11:49:01.885,WTC(C4:80:F9:46:D1:94),0.126,0.837,-0.436,55.237,2.991,5.92,120.39,-4.97,-95.91,-42.5,-36.375,-28.242,-0.39954,-0.56589,0.599,0.40152,25.7,10080.1.21,100
2025-05-07 11:49:01.925,WTRA(F7:C5:A7:64:8A:09),0.929,-0.424,-0.153,9.094,13.672,-101.074,-103.65,-61.45,-40.91,-47.875,-15.0,13.642,-0.41309,0.76102,-0.02307,0.49957,23.2,10080.1.21,100
2025-05-07 11:49:01.998,WTLA(D2:5B:8F:2B:49:EE),-0.801,0.618,0.237,11.23,-62.439,30.457,61.81,50.4,-96.45,-9.25,-17.125,-18.742,-0.35471,-0.57187,0.11261,0.73099,22.9,10080.1.21,100
