Path,Caption,GT
LM_video/IR/user10/4-1-3/IR.mp4,"The user sits on the sofa, steadily typing on the keyboard, systematically handling emails while calmly monitoring the time to stay on track. She methodically selects a document from the folder, reading with focused attention and turning pages at measured intervals. She relaxedly takes a sip of water and calmly checks her phone notifications.","typing on a keyboard,checking the time,reading,turning a page,drinking,using mobile phone"
LM_video/IR/user10/4-2-1/IR.mp4,"Soon after, the user walks into the bathroom, gently washes her face, brushes her teeth carefully, and finally combs her hair meticulously to tidy up her appearance.","walking,washing face,brushing teeth,combing hair"
LM_video/IR/user10/4-2-2/IR.mp4,"Soon after, the user walks briskly into the bathroom, quickly washes her face, hurriedly brushes her teeth, and hastily combs her hair to tidy up.","walking,washing face,brushing teeth,combing hair"
LM_video/IR/user10/4-2-3/IR.mp4,"Soon after, the user walks slowly into the bathroom, gently washes her face, brushes her teeth thoroughly, and finally combs her hair attentively to tidy up her appearance.","walking,washing face,brushing teeth,combing hair"
LM_video/IR/user10/5-1-1/IR.mp4,"The user hurriedly types on the keyboard, brows furrowed, occasionally glancing anxiously at her watch, fingers tapping the desk, revealing inner impatience. After a brief pause in work, she hastily grabs a cup, quickly pours in a drink, stirs it roughly a few times, then sets the cup down and dives back into her intense work, as if every second counts.","typing on a keyboard,checking the time,pouring,stirring"
LM_video/IR/user10/5-1-2/IR.mp4,"The user steadily types on the keyboard, fully focused, occasionally lifting her head to calmly check the watch, movements unhurried. After wrapping up a task, she slowly picks up a cup, gently pours in a drink, and carefully stirs it with a spoon, movements smooth and natural. After a short rest, she puts down the cup and returns to work.","typing on a keyboard,checking the time,pouring,stirring"
LM_video/IR/user10/5-1-3/IR.mp4,"The user calmly types on the keyboard, smiling softly, lifting her head to leisurely glance at the watch. After finishing a task, she leisurely picks up a cup, slowly pours in a drink, and gently stirs it with a spoon, her actions graceful and composed. After a brief moment of rest, she gently puts the cup down and returns to work.","typing on a keyboard,checking the time,pouring,stirring"
LM_video/IR/user10/6-1-1/IR.mp4,"The user stands in the center of the living room, lightly performing jumping jacks in the open space, then intently moves into squats.","jumping jacks,squats"
LM_video/IR/user10/6-1-2/IR.mp4,"The user stands in the center of the living room, hurriedly performing jumping jacks in the open space, then nervously moves into squats.","jumping jacks,squats"
LM_video/IR/user10/6-1-3/IR.mp4,"The user stands in the center of the living room, calmly performing jumping jacks in the open space, then steadily moves into squats.","jumping jacks,squats"
LM_video/IR/user10/6-2-1/IR.mp4,"The user slowly dries her hands, then gradually massages herself to relax her muscles.","wiping hands,massaging oneself"
LM_video/IR/user10/6-2-2/IR.mp4,"The user hurriedly dries her hands, then quickly massages herself to relax her muscles.","wiping hands,massaging oneself"
LM_video/IR/user10/6-2-3/IR.mp4,"The user gently dries her hands, then softly massages herself to relax her muscles.","wiping hands,massaging oneself"
LM_video/IR/user10/6-3-1/IR.mp4,"Then, the user walks into the living room and leisurely pours a drink, gently stirring it. Sitting on the sofa, she puts on headphones and quietly enjoys the music. Finally, she stands up and meticulously mops the floor to maintain a clean environment.","pouring,stirring,listen to music with headphones,standing up,mopping"
LM_video/IR/user10/6-3-2/IR.mp4,"Then, the user hastily pours a drink, quickly stirring it. Sitting on the sofa, she puts on headphones and intently focuses on the music. Finally, she stands up and rapidly mops the floor to maintain a clean environment.","pouring,stirring,listen to music with headphones,standing up,mopping"
LM_video/IR/user10/6-3-3/IR.mp4,"Then, the user calmly pours a drink, evenly stirring it. Sitting on the sofa, she puts on headphones and relaxes while listening. Finally, she stands up and carefully mops the floor to maintain a clean environment.","pouring,stirring,listen to music with headphones,standing up,mopping"
LM_video/IR/user10/7-1-1/IR.mp4,"The user easily picks up the utensils, chewing food slowly to savor every bite. Afterwards, she effortlessly pours a drink, gently stirring it, and slowly drinks. Then, unhurriedly, she takes her medication before comfortably massaging her shoulders to relieve tension.","eating,pouring,stirring,taking medicine,massaging oneself"
LM_video/IR/user10/7-1-2/IR.mp4,"The user calmly picks up the utensils, chewing deliberately to appreciate each flavor. Next, she steadily pours a beverage, evenly stirring, and leisurely drinks. Then, right on schedule, she takes her medicine while gently massaging her shoulders to ease weariness.","eating,pouring,stirring,taking medicine,massaging oneself"
LM_video/IR/user10/7-1-3/IR.mp4,"The user hastily grabs the utensils, chewing rapidly to finish breakfast quickly. Immediately after, they urgently pour a drink, briskly stirring, and hurriedly drink. Then, in a rush, they take their medication while vigorously massaging their shoulders in an attempt to relax faster.","eating,pouring,stirring,taking medicine,massaging oneself"
LM_video/IR/user10/7-2-1/IR.mp4,"Afterward, the user walks slowly into the bathroom, gently throws away the trash, then gracefully picks up her phone to take a mirror selfie, ready to welcome a new day.","walking,throwing,taking a selfie"
LM_video/IR/user10/7-2-2/IR.mp4,"Afterward, the user walks calmly into the bathroom, carefully throws away the trash, then attentively picks up her phone to take a mirror selfie, preparing to start a new day.","walking,throwing,taking a selfie"
LM_video/IR/user10/7-2-3/IR.mp4,"Afterward, the user walks briskly into the bathroom, quickly throws away the trash, then hurriedly picks up her phone to take a mirror selfie, eagerly starting a new day.","walking,throwing,taking a selfie"
LM_video/IR/user11/1-1-1/IR.mp4,"Then he leisurely walks into the bathroom, gently washes his face with clean water, and carefully dries his hands with a towel.","walking, washing face, wiping hands"
LM_video/IR/user11/1-1-2/IR.mp4,"Then he calmly walks into the bathroom, thoroughly washes his face with clean water, and earnestly dries his hands with a towel.","walking, washing face, wiping hands"
LM_video/IR/user11/1-1-3/IR.mp4,"Then he hurriedly walks into the bathroom, quickly washes his face with clean water, and hastily dries his hands with a towel.","walking, washing face, wiping hands"
LM_video/IR/user11/1-2-1/IR.mp4,"Then the user calmly returns to the bedroom, slowly picks up the phone, gently puts on the headphones, and quietly begins to listen to music.","walking, using mobile phone, listen to music with headphones"
LM_video/IR/user11/1-2-2/IR.mp4,"Then the user composedly returns to the bedroom, steadily picks up the phone, quickly puts on the headphones, and begins to listen to music attentively.","walking, using mobile phone, listen to music with headphones"
LM_video/IR/user11/1-2-3/IR.mp4,"Then the user eagerly returns to the bedroom, hurriedly picks up the phone, rapidly puts on the headphones, and begins to listen to music nervously.","walking, using mobile phone, listen to music with headphones"
LM_video/IR/user11/2-1-1/IR.mp4,"The user slowly takes a bowl and spoon from the cupboard, then gently sweeps the floor, softly gathering dust and debris into a pile. Afterward, he slowly mops the floor, ensuring it is spotless and shiny.","grabbing utensils, sweeping, mopping"
LM_video/IR/user11/2-1-2/IR.mp4,"The user steadily takes a bowl and spoon from the cupboard, then carefully sweeps the floor, steadily gathering dust and debris together. Afterward, he mops at an even pace, ensuring the floor is spotless and shiny.","grabbing utensils, sweeping, mopping"
LM_video/IR/user11/2-1-3/IR.mp4,"The user quickly takes a bowl and spoon from the cupboard, then eagerly sweeps the floor, rapidly gathering dust and debris. Afterward, he mops the floor swiftly, ensuring it is spotless and shiny.","grabbing utensils, sweeping, mopping"
LM_video/IR/user11/2-2-1/IR.mp4,"Then the user walks slowly to the bedroom, gently opens a book, and quietly begins to read. During the reading, he occasionally checks the time, continues to slowly turn the pages, and finally stands up, slowly performing a one-leg balance.","walking, turning a page, checking the time, turning a page, standing up, one leg balance"
LM_video/IR/user11/2-2-2/IR.mp4,"Then the user walks steadily to the bedroom, naturally opens a book, and begins to read attentively. During the reading, he occasionally checks the time, continues to turn the pages smoothly, and finally stands up, performing the one-leg balance at a steady pace.","walking, turning a page, checking the time, turning a page, standing up, one leg balance"
LM_video/IR/user11/2-2-3/IR.mp4,"Then the user walks quickly to the bedroom, eagerly opens a book, and begins to read hastily. During the reading, he frequently checks the time, continues to turn the pages rapidly, and finally stands up, quickly performing a one-leg balance.","walking, turning a page, checking the time, turning a page, standing up, one leg balance"
